Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
IDN,2000-09-01,2000-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2000,2000,,33.522160,X,base year is 2015
IDN,2001-09-01,2001-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2001,2001,,37.883470,X,base year is 2015
IDN,2002-09-01,2002-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2002,2002,,41.876140,X,base year is 2015
IDN,2003-09-01,2003-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2003,2003,,44.531670,X,base year is 2015
IDN,2004-09-01,2004-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2004,2004,,47.312160,X,base year is 2015
IDN,2005-09-01,2005-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2005,2005,,51.598500,X,base year is 2015
IDN,2006-09-01,2006-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2006,2006,,59.108960,X,base year is 2015
IDN,2007-09-01,2007-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2007,2007,,63.220350,X,base year is 2015
IDN,2008-09-01,2008-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2008,2008,,70.762050,X,base year is 2015
IDN,2009-09-01,2009-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2009,2009,,72.767760,X,base year is 2015
IDN,2010-09-01,2010-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2010,2010,,76.985370,X,base year is 2015
IDN,2011-09-01,2011-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2011,2011,,80.534400,X,base year is 2015
IDN,2012-09-01,2012-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2012,2012,,84.008460,X,base year is 2015
IDN,2013-09-01,2013-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2013,2013,,90.473750,X,base year is 2015
IDN,2014-09-01,2014-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2014,2014,,94.576000,X,base year is 2015
IDN,2015-09-01,2015-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2015,2015,,101.036600,X,base year is 2015
IDN,2016-09-01,2016-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2016,2016,,104.142400,X,base year is 2015
IDN,2017-09-01,2017-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2017,2017,,108.020400,X,base year is 2015
IDN,2018-09-01,2018-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2018,2018,,111.134500,X,base year is 2015
IDN,2019-09-01,2019-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2019,2019,,114.904600,X,base year is 2015
IDN,2020-09-01,2020-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2020,2020,,116.396600,X,base year is 2015
IDN,2021-09-01,2021-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2021,2021,,118.261700,X,base year is 2015
IDN,2022-09-01,2022-09-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2022,2022,,125.299900,X,base year is 2015
IDN,2000-10-01,2000-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2000,2000,,33.909550,X,base year is 2015
IDN,2001-10-01,2001-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2001,2001,,38.139650,X,base year is 2015
IDN,2002-10-01,2002-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2002,2002,,42.082330,X,base year is 2015
IDN,2003-10-01,2003-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2003,2003,,44.781600,X,base year is 2015
IDN,2004-10-01,2004-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2004,2004,,47.562100,X,base year is 2015
IDN,2005-10-01,2005-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2005,2005,,56.091030,X,base year is 2015
IDN,2006-10-01,2006-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2006,2006,,59.621330,X,base year is 2015
IDN,2007-10-01,2007-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2007,2007,,63.720210,X,base year is 2015
IDN,2008-10-01,2008-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2008,2008,,71.080720,X,base year is 2015
IDN,2009-10-01,2009-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2009,2009,,72.905220,X,base year is 2015
IDN,2010-10-01,2010-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2010,2010,,77.035350,X,base year is 2015
IDN,2011-10-01,2011-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2011,2011,,80.440680,X,base year is 2015
IDN,2012-10-01,2012-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2012,2012,,84.145920,X,base year is 2015
IDN,2013-10-01,2013-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2013,2013,,90.639830,X,base year is 2015
IDN,2014-10-01,2014-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2014,2014,,95.016120,X,base year is 2015
IDN,2015-10-01,2015-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2015,2015,,100.953600,X,base year is 2015
IDN,2016-10-01,2016-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2016,2016,,104.291900,X,base year is 2015
IDN,2017-10-01,2017-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2017,2017,,108.028700,X,base year is 2015
IDN,2018-10-01,2018-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2018,2018,,111.441700,X,base year is 2015
IDN,2019-10-01,2019-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2019,2019,,114.929500,X,base year is 2015
IDN,2020-10-01,2020-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2020,2020,,116.474400,X,base year is 2015
IDN,2021-10-01,2021-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2021,2021,,118.406000,X,base year is 2015
IDN,2022-10-01,2022-10-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2022,2022,,125.166600,X,base year is 2015
IDN,2000-11-01,2000-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2000,2000,,34.359430,X,base year is 2015
IDN,2001-11-01,2001-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2001,2001,,38.795730,X,base year is 2015
IDN,2002-11-01,2002-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2002,2002,,42.832130,X,base year is 2015
IDN,2003-11-01,2003-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2003,2003,,45.200240,X,base year is 2015
IDN,2004-11-01,2004-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2004,2004,,48.018220,X,base year is 2015
IDN,2005-11-01,2005-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2005,2005,,56.828330,X,base year is 2015
IDN,2006-11-01,2006-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2006,2006,,59.821270,X,base year is 2015
IDN,2007-11-01,2007-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2007,2007,,63.838930,X,base year is 2015
IDN,2008-11-01,2008-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2008,2008,,71.168190,X,base year is 2015
IDN,2009-11-01,2009-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2009,2009,,72.886470,X,base year is 2015
IDN,2010-11-01,2010-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2010,2010,,77.497730,X,base year is 2015
IDN,2011-11-01,2011-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2011,2011,,80.715610,X,base year is 2015
IDN,2012-11-01,2012-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2012,2012,,84.202160,X,base year is 2015
IDN,2013-11-01,2013-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2013,2013,,90.789310,X,base year is 2015
IDN,2014-11-01,2014-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2014,2014,,96.444440,X,base year is 2015
IDN,2015-11-01,2015-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2015,2015,,101.161200,X,base year is 2015
IDN,2016-11-01,2016-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2016,2016,,104.781800,X,base year is 2015
IDN,2017-11-01,2017-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2017,2017,,108.244600,X,base year is 2015
IDN,2018-11-01,2018-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2018,2018,,111.740700,X,base year is 2015
IDN,2019-11-01,2019-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2019,2019,,115.095600,X,base year is 2015
IDN,2020-11-01,2020-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2020,2020,,116.796300,X,base year is 2015
IDN,2021-11-01,2021-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2021,2021,,118.838900,X,base year is 2015
IDN,2022-11-01,2022-11-30,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2022,2022,,125.277600,X,base year is 2015
IDN,2000-12-01,2000-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2000,2000,,35.028000,X,base year is 2015
IDN,2001-12-01,2001-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2001,2001,,39.420560,X,base year is 2015
IDN,2002-12-01,2002-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2002,2002,,43.331990,X,base year is 2015
IDN,2003-12-01,2003-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2003,2003,,45.568890,X,base year is 2015
IDN,2004-12-01,2004-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2004,2004,,48.518090,X,base year is 2015
IDN,2005-12-01,2005-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2005,2005,,56.803340,X,base year is 2015
IDN,2006-12-01,2006-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2006,2006,,60.552320,X,base year is 2015
IDN,2007-12-01,2007-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2007,2007,,64.538740,X,base year is 2015
IDN,2008-12-01,2008-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2008,2008,,71.143200,X,base year is 2015
IDN,2009-12-01,2009-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2009,2009,,73.123910,X,base year is 2015
IDN,2010-12-01,2010-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2010,2010,,78.210030,X,base year is 2015
IDN,2011-12-01,2011-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2011,2011,,81.171730,X,base year is 2015
IDN,2012-12-01,2012-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2012,2012,,84.658290,X,base year is 2015
IDN,2013-12-01,2013-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2013,2013,,91.196210,X,base year is 2015
IDN,2014-12-01,2014-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2014,2014,,98.819430,X,base year is 2015
IDN,2015-12-01,2015-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2015,2015,,102.132800,X,base year is 2015
IDN,2016-12-01,2016-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2016,2016,,105.221900,X,base year is 2015
IDN,2017-12-01,2017-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2017,2017,,109.016900,X,base year is 2015
IDN,2018-12-01,2018-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2018,2018,,112.429900,X,base year is 2015
IDN,2019-12-01,2019-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2019,2019,,115.485900,X,base year is 2015
IDN,2020-12-01,2020-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2020,2020,,117.318100,X,base year is 2015
IDN,2021-12-01,2021-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2021,2021,,119.516100,X,base year is 2015
IDN,2022-12-01,2022-12-31,101,'360,Indonesia,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2022,2022,,126.099100,X,base year is 2015
IDN,2001-01-01,2001-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2001,2001,%,0.841361,E,
IDN,2002-01-01,2002-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2002,2002,%,15.365896,E,
IDN,2003-01-01,2003-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2003,2003,%,4.505036,E,
IDN,2004-01-01,2004-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2004,2004,%,1.730125,E,
IDN,2005-01-01,2005-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2005,2005,%,8.177430,E,
IDN,2006-01-01,2006-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2006,2006,%,15.210267,E,
IDN,2007-01-01,2007-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2007,2007,%,11.189447,E,
IDN,2008-01-01,2008-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2008,2008,%,11.352031,E,
IDN,2009-01-01,2009-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2009,2009,%,13.547002,E,
IDN,2010-01-01,2010-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2010,2010,%,4.877467,E,
IDN,2011-01-01,2011-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2011,2011,%,16.180784,E,
IDN,2012-01-01,2012-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2012,2012,%,3.285980,E,
IDN,2013-01-01,2013-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2013,2013,%,6.905036,E,
IDN,2014-01-01,2014-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2014,2014,%,11.425329,E,
IDN,2015-01-01,2015-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2015,2015,%,8.225108,E,
IDN,2016-01-01,2016-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2016,2016,%,6.588235,E,
IDN,2017-01-01,2017-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2017,2017,%,4.120677,E,
IDN,2018-01-01,2018-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2018,2018,%,-1.554770,E,
IDN,2019-01-01,2019-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2019,2019,%,6.676238,E,
IDN,2020-01-01,2020-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2020,2020,%,3.761797,E,
IDN,2021-01-01,2021-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2021,2021,%,2.832861,E,
IDN,2022-01-01,2022-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2022,2022,%,3.397612,E,
IDN,2023-01-01,2023-01-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7001,January,2023,2023,%,5.861456,E,
IDN,2001-02-01,2001-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2001,2001,%,2.743567,E,
IDN,2002-02-01,2002-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2002,2002,%,17.031833,E,
IDN,2003-02-01,2003-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2003,2003,%,0.672812,E,
IDN,2004-02-01,2004-02-29,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2004,2004,%,1.060596,E,
IDN,2005-02-01,2005-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2005,2005,%,8.122472,E,
IDN,2006-02-01,2006-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2006,2006,%,18.308743,E,
IDN,2007-02-01,2007-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2007,2007,%,10.822649,E,
IDN,2008-02-01,2008-02-29,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2008,2008,%,12.179289,E,
IDN,2009-02-01,2009-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2009,2009,%,12.818668,E,
IDN,2010-02-01,2010-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2010,2010,%,4.791654,E,
IDN,2011-02-01,2011-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2011,2011,%,14.803497,E,
IDN,2012-02-01,2012-02-29,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2012,2012,%,2.870661,E,
IDN,2013-02-01,2013-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2013,2013,%,9.853486,E,
IDN,2014-02-01,2014-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2014,2014,%,9.624478,E,
IDN,2015-02-01,2015-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2015,2015,%,6.318193,E,
IDN,2016-02-01,2016-02-29,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2016,2016,%,7.478123,E,
IDN,2017-02-01,2017-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2017,2017,%,4.441155,E,
IDN,2018-02-01,2018-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2018,2018,%,3.401843,E,
IDN,2019-02-01,2019-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2019,2019,%,0.685401,E,
IDN,2020-02-01,2020-02-29,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2020,2020,%,5.953728,E,
IDN,2021-02-01,2021-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2021,2021,%,1.964453,E,
IDN,2022-02-01,2022-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2022,2022,%,2.477064,E,
IDN,2023-02-01,2023-02-28,101,'360,Indonesia,23014,Food price inflation,6121,Value,7002,February,2023,2023,%,7.251567,E,
IDN,2001-03-01,2001-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2001,2001,%,6.137514,E,
IDN,2002-03-01,2002-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2002,2002,%,12.769209,E,
IDN,2003-03-01,2003-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2003,2003,%,1.308257,E,
IDN,2004-03-01,2004-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2004,2004,%,3.354609,E,
IDN,2005-03-01,2005-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2005,2005,%,8.143046,E,
IDN,2006-03-01,2006-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2006,2006,%,17.131472,E,
IDN,2007-03-01,2007-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2007,2007,%,11.972791,E,
IDN,2008-03-01,2008-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2008,2008,%,13.618876,E,
IDN,2009-03-01,2009-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2009,2009,%,10.925950,E,
IDN,2010-03-01,2010-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2010,2010,%,4.113428,E,
IDN,2011-03-01,2011-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2011,2011,%,13.604448,E,
IDN,2012-03-01,2012-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2012,2012,%,4.564596,E,
IDN,2013-03-01,2013-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2013,2013,%,12.067169,E,
IDN,2014-03-01,2014-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2014,2014,%,7.340872,E,
IDN,2015-03-01,2015-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2015,2015,%,5.938323,E,
IDN,2016-03-01,2016-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2016,2016,%,9.141941,E,
IDN,2017-03-01,2017-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2017,2017,%,2.939015,E,
IDN,2018-03-01,2018-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2018,2018,%,4.282655,E,
IDN,2019-03-01,2019-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2019,2019,%,-0.547570,E,
IDN,2020-03-01,2020-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2020,2020,%,5.717572,E,
IDN,2021-03-01,2021-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2021,2021,%,3.696682,E,
IDN,2022-03-01,2022-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2022,2022,%,3.564899,E,
IDN,2023-03-01,2023-03-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7003,March,2023,2023,%,6.090026,E,
IDN,2001-04-01,2001-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2001,2001,%,6.804464,E,
IDN,2002-04-01,2002-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2002,2002,%,11.714337,E,
IDN,2003-04-01,2003-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2003,2003,%,2.360873,E,
IDN,2004-04-01,2004-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2004,2004,%,6.185421,E,
IDN,2005-04-01,2005-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2005,2005,%,5.980258,E,
IDN,2006-04-01,2006-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2006,2006,%,16.382736,E,
IDN,2007-04-01,2007-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2007,2007,%,11.469422,E,
IDN,2008-04-01,2008-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2008,2008,%,15.736548,E,
IDN,2009-04-01,2009-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2009,2009,%,8.854816,E,
IDN,2010-04-01,2010-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2010,2010,%,5.870858,E,
IDN,2011-04-01,2011-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2011,2011,%,11.075224,E,
IDN,2012-04-01,2012-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2012,2012,%,6.723439,E,
IDN,2013-04-01,2013-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2013,2013,%,11.316610,E,
IDN,2014-04-01,2014-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2014,2014,%,6.757748,E,
IDN,2015-04-01,2015-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2015,2015,%,6.329984,E,
IDN,2016-04-01,2016-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2016,2016,%,8.885299,E,
IDN,2017-04-01,2017-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2017,2017,%,2.818991,E,
IDN,2018-04-01,2018-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2018,2018,%,5.122655,E,
IDN,2019-04-01,2019-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2019,2019,%,-0.068634,E,
IDN,2020-04-01,2020-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2020,2020,%,7.099743,E,
IDN,2021-04-01,2021-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2021,2021,%,2.334267,E,
